TÍTULO,PUBL,ESTUDIO,GÉNERO,MEDIA,INFO BBDD;;;;
1971: Project Helios,2020,RECO Technology,Estrategia,65,;;;;
3 Minutes to Midnight,2024,Scarecrow Studio,Casual,88,;;;;
A Tale of Paper,2020,Open House Games,Aventura,73,;;;;
Abathor,2024,Pow Pixel Games,Acción,78,;;;;
Abathor - Atlantis Landing,2023,Pow Pixel Games,Acción,86,;;;;
Across the Obelisk,2022,Dreamsite Games,Cartas,76,;;;;
Aeon Drive,2021,2Awesome Studio,Arcade,80,;;;;
Aeterna Noctis,2021,Aeternum Game Studios,Aventura,79,;;;;
After Us,2023,Piccolo Studio,Aventura,76,;;;;
After You,2020,K148 Game Studio,Narrativa,74,;;;;
Aimtropolis,2023,Bowl of Tentacles,Disparos,71,;;;;
AK-xolotl,2023,2Awesome Studio,Disparos,75,;;;;
Alchemy Garden,2022,MadSushi Games,Casual,67,;;;;
Alephant,2023,Lucas «Le Slo»,Estrategia,80,;;;;
Alex Kidd in Miracle World DX,2021,Jankenteam,Plataformas,72,;;;;
Alfred Hitchcock - Vertigo,2021,Pendulo Studios,Aventura,66,;;;;
All On Board!,2025,The Game Kitchen,Casual,70,;;;;
American Arcadia,2023,Out of the Blue Games,Aventura,86,;;;;
Among Ashes,2024,Rat Cliff Games,Terror,83,;;;;
An English Haunting,2024,Postmodern Adventures,Aventura,85,;;;;
Ankora: Lost Days,2022,Chibig,Aventura,69,;;;;
Anyaroth: The Queen's Tyranny,2023,Yggdraseed Studios,Acción,69,;;;;
Aragami 2,2021,Lince Works,Acción,69,;;;;
Arima Lodge,2024,Praenaris,Casual,77,;;;;
Army of Ruin,2023,Milkstone Studios,Acción,83,;;;;
Assassin's Creed Valhalla,2022,Ubisoft Barcelona,RPG,87,;;;;
Astronite,2022,Dume Games Studio,Disparos,73,;;;;
Baptisterio,2024,2am_Project,Aventura,67,;;;;
Basureroes: Invasion,2025,Javi García «javi_mikau»,Plataformas,78,;;;;
Blasphemous - Blasphemous (DLC1) - The Stir of Dawn,2020,The Game Kitchen,Acción,90,;;;;
Blasphemous - Blasphemous (DLC2) - Strife & Ruin,2021,The Game Kitchen,Acción,85,;;;;
Blasphemous 2,2023,The Game Kitchen,Aventura,87,;;;;
Bleak Sword DX,2023,Luís Moreno Jiménez,Acción,79,;;;;
Bluey: El Videojuego,2023,Artax Games,Acción,68,;;;;
BodyQuest,2021,Didactoons,Puzle,70,;;;;
Byte The Bullet,2024,Esteban Marín,Acción,78,;;;;
Call of the Sea,2020,Out of the Blue Games,Aventura,79,;;;;
Call of the Sea VR,2023,Out of the Blue Games,Aventura,86,;;;;
Cards and Guns,2024,Family Devs,Acción,70,;;;;
Cards of the Dead,2021,Boomfire Games,Estrategia,63,;;;;
Cards Survivors,2024,Family Devs,Estrategia,70,;;;;
Charon's Staircase,2022,Indigo Studios,Aventura,63,;;;;
Chronicles Of Sagrea,2024,Luis Cobo Hurtado,Acción,75,;;;;
Citadelum,2024,Abylight Barcelona,Estrategia,75,;;;;
CLeM,2024,Mango Protocol,Pensar,80,;;;;
Clid The Snail,2021,Weird Beluga Studio,Aventura,71,;;;;
Clouzy!,2022,TinyMoon,Casual,80,;;;;
Colossus Down,2020,Mango Protocol,Acción,71,;;;;
Cosmodread,2021,White Door Games,Realidad Virtual,82,;;;;
Creatures of Ava,2024,Inverge Studios,Pensar,78,;;;;
Crisis VRigade 2,2021,Sumalab,Realidad Virtual,71,;;;;
Curse of the Sea Rats,2023,Petoons,Aventura,68,;;;;
Cute Farmer Life,2023,SE32,RPG,76,;;;;
DE-EXIT - Eternal Matters,2023,SandBloom Studio,Casual,74,;;;;
Death or Treat,2023,Saona Studios,Acción,65,;;;;
Deflector,2022,Arrowfist Games,Acción,85,;;;;
Deiland: Pocket Planet,2021,Chibig,Narrativa,66,;;;;
Delirium,2022,Blackgate Studios,Aventura,74,;;;;
Depths of Faveg,2024,Guille «guipadgon»,RPG,75,;;;;
DESOLATIUM,2023,SUPERLUMEN,Aventura,65,;;;;
DESOLATIUM: Prólogo,2021,SUPERLUMEN,Realidad Virtual,70,;;;;
DETECTIVE - Minerva case,2024,K148 Game Studio,Aventura,64,;;;;
DETECTIVE - Stella Porta case,2023,K148 Game Studio,Aventura,84,;;;;
DETECTIVE - The Motel,2024,K148 Game Studio,Aventura,70,;;;;
Die Again,2024,Adrià Ortiz «Varn»,Acción,92,;;;;
Die by Anything,2025,Guarida Games,Casual,65,;;;;
Disney Speedstorm,2023,Gameloft Barcelona,Conducción,72,;;;;
Do Not Feed the Monkeys 2099,2023,Fictiorama Studios,Simulación,77,;;;;
DO NOT OPEN,2022,Nox Noctis,Acción,69,;;;;
DreamWorks Dragones: Leyendas de los Nueve Reinos,2022,aheartfulofgames,Acción,65,;;;;
Drums Rock,2022,Garage 51,Realidad Virtual,83,;;;;
Duelite,2024,Betaking Studios,Cartas,72,;;;;
Eden Genesis,2024,Aeternum Game Studios,Acción,77,;;;;
Eden Survivors,2024,Aeternum Game Studios,RPG,76,;;;;
El Gancho,2021,SIDRALGAMES,Plataformas,65,;;;;
Elliot,2020,Plain and Game Studio,Plataformas,78,;;;;
Emoji Connect,2024,Gamez Studio,,80,;;;;
Encounters: Music Stories,2021,Raquel G. Cabañas,Musical,75,;;;;
Endling - Extinction is Forever,2022,Herobeat Studios,Sigilo,82,;;;;
Enraged Red Ogre,2023,Akaoni Studio,Acción,75,;;;;
Epic Chef,2021,Infinigon Games,Simulación,71,;;;;
Ereban: Shadow Legacy,2024,Baby Robot Games,Sigilo,75,;;;;
Escape From Galaxen,2021,Ramen Profitable Games,Arcade,95,;;;;
Essays on Empathy,2021,Deconstructeam,Aventura,77,;;;;
Everhood,2021,Jordi Roca,Musical,77,;;;;
Everhood 2,2025,Jordi Roca,Acción,80,;;;;
EVERING,2024,Purpure Studio,RPG,82,;;;;
Evil Dead: The Game,2022,Saber Interactive Spain,Acción,75,;;;;
Evil Nun: The Broken Mask,2022,Keplerians  Carlos Coronado,Acción,83,;;;;
EXO-TICAL,2023,Ángel Colaso «Roolandoo»,Aventura,90,;;;;
Fifo's Night,2020,Lightbox Academy,Plataformas,63,;;;;
Flatworld,2022,Guillem Salvadó «Guinxu»,Acción,82,;;;;
Flying Soldiers,2020,WildSphere,Puzle,66,;;;;
Frank and Drake,2023,Appnormals Team,Point and Click,79,;;;;
Freddy Farmer,2025,Catcade Games,Casual,82,;;;;
Friends vs Friends,2023,Brainwash Gang,Cartas,78,;;;;
Frogun,2022,Molegato,Acción,74,;;;;
FUR Squadron,2022,Raptor Claw,Aventura,73,;;;;
Galactic Wars EX,2021,«Volcanobytes»,Acción,80,;;;;
Galacticon,2022,Radin Games,Plataformas,83,;;;;
Ghosts'n DJs,2020,Dr. Kucho! Games,Acción,69,;;;;
Gigantosaurus: El juego,2020,WildSphere,Infantil,65,;;;;
Gods From The Abyss,2023,Ars Creativa,Acción,80,;;;;
Godstrike,2021,OverPowered Team,Acción,70,;;;;
Grotto,2021,Brainwash Gang,Aventura,75,;;;;
Guardians Frontline,2023,Virtual Age Games,Realidad Virtual,80,;;;;
Guayota,2024,Team Delusion,Aventura,75,;;;;
Guts And Goals,2021,Manuel Bolaños «CodeManu»,Acción,70,;;;;
Horror Globes,2020,islaOliva Games,Puzle,78,;;;;
HORROR TALES: The Beggar,2024,Carlos Coronado,Acción,73,;;;;
HORROR TALES: The Wine,2021,Carlos Coronado,Terror,73,;;;;
Hyper Shapes,2023,BlindShot Studio,Acción,71,;;;;
HyperParasite,2020,Troglobytes Games,Aventura,75,;;;;
IDEA,2023,TLR Games,Puzle,69,;;;;
Ignited Steel: Mech Tactics,2022,Yokaicade,RPG,74,;;;;
Ikai,2022,Endflame,Terror,65,;;;;
Inexplicable Deaths in Damipolis: Inner Thoughts,2020,TieSoft,Aventura,68,;;;;
Inner Ashes,2023,Calathea Game Studio,Aventura,73,;;;;
Insectum - Epic Battles of Bugs,2024,Devilish Games,Acción,65,;;;;
Insomnis,2021,Path Games,Aventura,66,;;;;
Itadaki Smash,2021,Main Loop,Acción,66,;;;;
Jack Holmes : Master of Puppets,2024,«TonyDevGame»,Terror,65,;;;;
James Peris 2: La fuente de la eterna embriaguez,2023,Pavo Entertainment,Aventura,65,;;;;
James Peris 2: La fuente de la eterna embriaguez - UNCUT AND UNCENSORED,2022,Pavo Entertainment,Aventura,63,;;;;
Jett Rider,2024,Last Chicken Games,Acción,79,;;;;
John Mambo,2023,Iction Games,Acción,78,;;;;
Kemono Heroes,2020,Mad Gear Games,Aventura,75,;;;;
Kharon's Crypt - Even Death May Die,2020,Andromeda Project,Acción,82,;;;;
Kid Ball Adventure,2022,Spoonbox Studio,Aventura,64,;;;;
Kingdom of Arcadia,2021,Spoonbox Studio,Aventura,70,;;;;
KinnikuNeko: SUPER MUSCLE CAT,2024,Kamotachi,Arcade,78,;;;;
Koa and the Five Pirates of Mara,2023,Talpa Games,Plataformas,74,;;;;
Kofi Quest,2020,Loftur Studio,Aventura,77,;;;;
La Patrulla Canina: La película La llamada de Ciudad Aventura,2021,Drakhar Studio,Acción,65,;;;;
La Reliquia,2020,Ángel Colaso «Roolandoo»,Aventura,90,;;;;
Laika: Aged Through Blood,2023,Brainwash Gang,Acción,83,;;;;
Lambs on the road : The beginning,2021,Flynn's Arcade,Acción,65,;;;;
Lamentum,2021,Obscure Tales,Terror,79,;;;;
Las Aventuras de El Halcón Negro,2024,Croqueta Asesina Studios,Aventura,80,;;;;
Last Night of Winter,2022,DigitalZeon,RPG,84,;;;;
Les Mills BODYCOMBAT,2022,Odders Lab,Fitness,82,;;;;
Les Mills XR Dance,2023,Odders Lab,Fitness,90,;;;;
Libertad o Muerte!,2020,Headquarter,Estrategia,90,;;;;
Lone McLonegan: A Western Adventure,2021,Sonomio Games,Point and Click,75,;;;;
Lords of Exile,2024,Squidbit Works,Acción,77,;;;;
Lords of the Fallen,2023,HexWorks,RPG,76,;;;;
Los Ultimos Frikis y el báculo del destino,2021,Stage Clear Studios,Acción,68,;;;;
Lotus Reverie: First Nexus,2021,Alejandro Aguado «Keinart Lobre»,Novela visual,75,;;;;
Love Me or Die,2024,Chaotic Ravens,Aventura,85,;;;;
LumbearJack,2022,Finalboss Games,Casual,68,;;;;
Mabel vs. The Forces of Hell,2024,Drac Games,Disparos,70,;;;;
Magic Twins,2021,Flying Beast Labs,Puzle,75,;;;;
Magical Bakery,2024,SUPERLUMEN,Acción,80,;;;;
Mail Mole,2021,Talpa Games,Plataformas,73,;;;;
Make It Stable,2024,Odders Lab,Puzle,80,;;;;
Manitas Kitchen,2023,Little Arrow Games,Minijuegos,66,;;;;
Marlon’s Mystery: The darkside of crime,2023,Made in Mavis,Point and Click,78,;;;;
MASTERCHEF: El Videojuego Oficial,2023,Drakhar Studio,Minijuegos,73,;;;;
Metal Tales: Overkill,2022,Nuberu Games,Acción,63,;;;;
MeteoHeroes Juntos por el planeta!,2022,Gammera Nest,Infantil,63,;;;;
Metroid Dread,2021,MercurySteam,Plataformas,88,;;;;
Mezmeratu,2020,Celery Emblem,Plataformas,70,;;;;
Mi Amiga, Peppa Pig,2021,Petoons,Aventura,76,;;;;
Midnight Scenes Episode 2 (Special Edition),2020,Octavi Navarro,Terror,81,;;;;
Midnight Scenes: The Highway (Special Edition),2020,Octavi Navarro,Terror,81,;;;;
Mika and the Witch's Mountain,2024,Chibig,Aventura,75,;;;;
Minabo - A walk through life,2023,Devilish Games,Casual,70,;;;;
Monster Prom 2: Monster Camp,2020,Beautiful Glitch,Simulación,82,;;;;
Moons of Darsalon,2023,Dr. Kucho! Games,Arcade,78,;;;;
Murtop,2023,Xavi Gómez «hiulit»,Acción,75,;;;;
Mutropolis,2021,Pirita Studio,Aventura,75,;;;;
MY LITTLE PONY: Aventura en Bahía Yeguamar,2022,Melbot,Aventura,75,;;;;
Mycelium Heaven,2025,3DGoblinDev,Casual,77,;;;;
NAIAD,2024,HiWarp,Aventura,87,;;;;
Narita Boy,2021,Studio Koba,Aventura,80,;;;;
Naught,2020,WildSphere,Plataformas,70,;;;;
Neon Blood,2024,ChaoticBrain Studios,Novela visual,67,;;;;
NeonHAT,2021,Entalto Studios,Arcade,69,;;;;
Neva,2024,Nomada Studio,Aventura,88,;;;;
Nightmare Frames,2022,Postmodern Adventures,Aventura,86,;;;;
Nimbusfall,2024,«GodziPixel»,Acción,77,;;;;
Ninja Turtles: Mutantes Desencadenados,2024,aheartfulofgames,Acción,71,;;;;
Nongunz: Doppelganger Edition,2021,Brainwash Gang,Acción,75,;;;;
Nordic Ashes: Survivors of Ragnarok,2024,Noxfall Studios,Estrategia,75,;;;;
Nova: Cloudwalker's Tale,2023,Racoon & Sheep,Puzle,80,;;;;
One Last Breath,2024,Maniac Panda Games,Aventura,67,;;;;
One Military Camp,2023,Abylight Barcelona,Simulación,78,;;;;
Oniria Crimes,2020,cKolmos,Aventura,70,;;;;
Onirike,2021,Devilish Games,Plataformas,73,;;;;
Outpath,2023,David Moralejo Sánchez,Casual,81,;;;;
OVRDARK: a Do Not Open story,2024,Nox Noctis,Realidad Virtual,70,;;;;
Oxide Room 104,2022,WildSphere,Aventura,73,;;;;
Palindrome Syndrome: Escape Room,2020,mc2games,Pensar,81,;;;;
Pampas & Selene - The Maze of Demons,2024,UnEpic Games,Aventura,89,;;;;
Pan y Federico,2023,Sand Castles Studio,Plataformas,77,;;;;
Pangman,2020,Ivanovich Games,Realidad Virtual,63,;;;;
Parkour Labs,2024,Diego Ortiz Más «SoyKhaler»,Casual,80,;;;;
Paw Patrol: La poderosa Patrulla Canina salva Bahía Aventura,2020,Drakhar Studio,Aventura,72,;;;;
Peppa Pig: Un mundo de aventuras,2023,Petoons,Acción,70,;;;;
PI.EXE,2022,ZenBerry Team,,68,;;;;
PINEAPPLE: A Bittersweet Revenge,2024,Patrones y Escondites,Aventura,78,;;;;
Pocoyo Party,2021,RECO Technology,Infantil,83,;;;;
Probe: A Game Dev Experience,2021,Voxel Labs,Educativo,66,;;;;
Pureya,2021,Majorariatto,Minijuegos,68,;;;;
Pushy and Pully in Blockland,2020,Resistance Studio,Casual,63,;;;;
Rabbit Trail,2025,Betaking Studios,Casual,70,;;;;
Rally Arcade Classics,2024,NETK2GAMES,Conducción,73,;;;;
Red Matter 2,2022,Vertical Robot,Realidad Virtual,87,;;;;
Reknum,2020,Nape Games,Plataformas,64,;;;;
Reknum: Fantasy of Dreams,2024,Nape Games,Plataformas,71,;;;;
Relicta,2020,Mighty Polygon,Puzle,74,;;;;
Right and Down,2022,mc2games,Estrategia,73,;;;;
Rise of Fox Hero,2023,Josep Monzonís Hernández «2KSomnis»,Acción,70,;;;;
Rivalia: Dungeon Raiders,2022,Fsix Games,Acción,63,;;;;
Road To Devadatta,2023,Open & Close,Aventura,73,;;;;
Ruin Raiders,2021,OverPowered Team,Estrategia,65,;;;;
Runner Heroes: The Curse of Night and Day,2020,IKIGAI Play,Aventura,76,;;;;
Running on Magic,2022,Gusarapo Games,Casual,71,;;;;
SCARF,2021,Uprising Studios,Aventura,72,;;;;
Scholar's Mate,2024,Jandusoft,Aventura,65,;;;;
Scrap Riders,2023,Games For Tutti,Aventura,71,;;;;
Seven Doors,2020,Indigo Studios,Puzle,75,;;;;
Slam and Roll,2024,KaleidoGames,Acción,87,;;;;
Song of Nunu: A League of Legends Story,2023,Tequila Works,Aventura,77,;;;;
Songs of Steel: Hispania,2024,Meteorbyte Studios,Estrategia,86,;;;;
Souldiers,2022,Retro Forge Games,Acción,80,;;;;
Spellcats: Auto Card Tactics,2024,Nintai Studios,Aventura,65,;;;;
Spy Bros. (Pipi & Bibi's DX),2023,RAWRLAB Games,Arcade,70,;;;;
Star Trek Prodigy: Supernova,2022,Tessera Studios,Acción,70,;;;;
Stars In The Trash,2024,Valhalla Cats,Aventura,84,;;;;
Stick to the Plan,2023,Dead Pixel Tales,Puzle,84,;;;;
Submarine Survivor,2024,The Bat Flight,Acción,75,;;;;
SUGAMENIA,2024,Chuso Games,Acción,84,;;;;
Summer in Mara,2020,Chibig,Aventura,69,;;;;
Summer Trip Cruise,2023,Gius Caminiti,Simulación,82,;;;;
Summum Aeterna,2022,Aeternum Game Studios,Acción,79,;;;;
Super Magbot,2021,Astral Pixel,Plataformas,79,;;;;
Super Rolling Heroes Deluxe,2024,Solid Neon Games,Casual,75,;;;;
Super Sports Blast,2020,Unfinished Pixel,Deportes,72,;;;;
Super Woden GP,2021,ViJuDa,Conducción,78,;;;;
Super Woden GP 2,2023,ViJuDa,Arcade,83,;;;;
Superola Champion Edition,2022,Undercoders,Acción,69,;;;;
Surface Rush,2021,DrimTiGames,Arcade,67,;;;;
Sushi For Robots,2023,Luis Díaz Peralta «Ludipe»,Estrategia,75,;;;;
Sword of the Necromancer,2021,Grimorio of Games,Aventura,70,;;;;
Sword of the Necromancer: Resurrection,2025,Grimorio of Games,RPG,64,;;;;
System of Souls,2022,Chaotic Lab,Acción,68,;;;;
Tadeo Jones. La Tabla Esmeralda,2022,Gammera Nest,Aventura,67,;;;;
Tales from Candleforth,2024,Under the Bed Games,Aventura,75,;;;;
Tanks Battle War,2020,Hoguera Games,Disparos,65,;;;;
TAPE: Unveil the Memories,2022,BlackChiliGoat Studio,Aventura,72,;;;;
TEMPUS,2022,K148 Game Studio,Aventura,83,;;;;
Temtem,2022,CremaGames,MMO,75,;;;;
Tenebris Pictura,2023,Pentadimensional Games,Acción,67,;;;;
Terracotta,2022,Appnormals Team,Narrativa,78,;;;;
Tested on Humans: Escape Room,2021,mc2games,Aventura,75,;;;;
The Bad Son,2022,Zoozobra Studios,Acción,78,;;;;
The Cabin Factory,2024,International Cat Studios,Aventura,77,;;;;
The Cosmic Wheel Sisterhood,2023,Deconstructeam,Narrativa,85,;;;;
The Creepy Syndrome,2023,Boomfire Games,Acción,64,;;;;
The Fabulous Fear Machine,2023,Fictiorama Studios,Simulación,80,;;;;
The Hookmarine,2024,Elendow,Plataformas,78,;;;;
The Kindeman Remedy,2023,Troglobytes Games,Gestión,69,;;;;
The Knight Witch,2022,Super Awesome Hyper Dimensional Mega Team,Cartas,79,;;;;
The Legend of Skye,2024,Point & Pixel Adventures,Aventura,83,;;;;
The Library of Babel,2023,Tanuki Game Studio,Sigilo,76,;;;;
The Longest Road on Earth,2021,TLR Games,Musical,75,;;;;
The Mageseeker: A League of Legends Story,2023,Digital Sun Games,RPG,79,;;;;
The Many Pieces of Mr.Coo,2023,Gammera Nest,Aventura,77,;;;;
The Ouroboros King,2023,Oriol Cosp,Estrategia,88,;;;;
The Shadowed Rune,2025,Javier Martínez Vidal «javifugitivo»,Puzle,75,;;;;
The Shape of Things,2023,Hyper Three Studio,Casual,74,;;;;
The Sinking Forest - ???? -,2024,«TonyDevGame»,Aventura,75,;;;;
The Spirit of the Samurai,2024,Digital Mind Games,Acción,75,;;;;
The Stone of Madness,2025,The Game Kitchen,Gestión,81,;;;;
The Supper,2020,Octavi Navarro,Aventura,90,;;;;
The Trotties Adventure,2023,Devilish Games,Plataformas,73,;;;;
The Zebra-Man!,2025,Zerouno Games,Acción,74,;;;;
Ti primeiro,2021,Melgo Cinema,Novela visual,70,;;;;
Time Flipper,2024,Lusho Games,Aventura,66,;;;;
Timothy's Night,2021,WildSphere,Aventura,69,;;;;
Tiny Lands,2021,Hyper Three Studio,Casual,79,;;;;
Tormenture,2024,Croxel Studios,Aventura,76,;;;;
Tower Factory,2024,Gius Caminiti,Simulación,87,;;;;
Tragala,2024,Zoozobra Studios,Aventura,65,;;;;
TRANSFORMERS: LA CHISPA DE LA TIERRA - Expedición,2023,Tessera Studios,Acción,68,;;;;
Trapers Platformer,2023,molamucho.com,Aventura,65,;;;;
Treasures of the Aegean,2021,Undercoders,Aventura,80,;;;;
TROM,2024,Master Crowd Games,Puzle,70,;;;;
Twogether: Project Indigos Capítulo 1,2021,Flaming Llama Games,Puzle,63,;;;;
Ugly,2023,Team Ugly,Puzle,90,;;;;
UnderDungeon,2023,Josyan,RPG,73,;;;;
Unmemory,2020,Patrones y Escondites,Narrativa,78,;;;;
UnMetal,2021,UnEpic Games,Aventura,83,;;;;
Vanishing Grace,2021,Monte Perdido,Realidad Virtual,65,;;;;
Verne: The Shape of Fantasy,2023,Gametopia,Point and Click,72,;;;;
Vertical Kingdom,2024,Farlight Games Industry,Estrategia,83,;;;;
Viking Survivors,2024,Family Devs,Acción,75,;;;;
Waterfall Prisoner,2023,APA estudi,Point and Click,75,;;;;
Welcome to Empyreum,2024,Tapioca Games,Casual,68,;;;;
Whateverland,2022,Caligari Games,Casual,70,;;;;
Whispike Survivors - Sword of the Necromancer,2023,Grimorio of Games,RPG,65,;;;;
Wild Card Football,2023,Saber Interactive Spain,Deportes,72,;;;;
Wild Rumble,2025,Mean Mink,Deportes,73,;;;;
Willy Jetman: Astromonkey's Revenge,2020,Last Chicken Games,Acción,79,;;;;
Woden GP,2020,ViJuDa,Conducción,75,;;;;
World Soccer Strikers '91,2021,Bipolar Dawn,Deportes,93,;;;;
Worldless,2023,Noname Studios,Estrategia,80,;;;;
Wukong,2021,A Tale of Games,Plataformas,66,;;;;
Xenocider,2021,Retro Sumus,Acción,87,;;;;
Ziggurat 2,2021,Milkstone Studios,Disparos,80,;;;;
